Name,Year,Correct Year,Miles,Price,Brand,Model
Nissan Rogue Sport,2017,2017,"82,382.00","$16,990",Nissan,Rogue Sport
Ford EcoSport,2018,2018,"63,245.00","$16,990",Ford,EcoSport
Buick Verano,2013,2013,"53,063.00","$15,590",Buick,Verano
FIAT,2013500,2013,52054,12990,,#VALUE!
Nissan Sentra,2017,2017,"71,845.00","$15,990",Nissan,Sentra
Chevrolet Silverado  Double Cab,20201500,2020,"43,297.00","$33,990",Chevrolet,Silverado  Double Cab
Nissan Versa,2020,2020,"53,822.00","$17,590",Nissan,Versa
MINI Hardtop  Door,20164,2016,"72,708.00","$17,590",MINI,Hardtop  Door
Chevrolet Sonic,2019,2019,"29,605.00","$17,590",Chevrolet,Sonic
Nissan Rogue,2016,2016,"71,417.00","$16,590",Nissan,Rogue
BMW  Series,20195,2019,"48,988.00","$31,990",BMW, Series
BMW i,20153,2015,"77,693.00","$17,990",BMW,i
Toyota Sienna,2017,2017,"82,530.00","$23,990",Toyota,Sienna
MINI Convertible,2015,2015,"59,250.00","$18,990",MINI,Convertible
Mercedes-Benz C-Class,2016,2016,"78,180.00","$21,990",Mercedes-Benz,C-Class
Honda Accord,2012,2012,"78,327.00","$15,590",Honda,Accord
Toyota RAV,20134,2013,"101,466.00","$17,990",Toyota,RAV
Dodge Journey,2019,2019,"36,205.00","$22,990",Dodge,Journey
Volkswagen Tiguan,2020,2020,"45,962.00","$24,990",Volkswagen,Tiguan
Volkswagen Passat,2013,2013,"67,739.00","$15,990",Volkswagen,Passat
MINI Countryman,2014,2014,"32,732.00","$19,990",MINI,Countryman
Jeep Compass,2021,2021,"53,856.00","$21,990",Jeep,Compass
Buick LaCrosse,2012,2012,"32,939.00","$18,990",Buick,LaCrosse
Hyundai Elantra,2014,2014,"63,664.00","$15,590",Hyundai,Elantra
Nissan Armada,2020,2020,"63,440.00","$28,990",Nissan,Armada
Kia Optima,2020,2020,"30,302.00","$21,590",Kia,Optima
Nissan Altima,2020,2020,"66,246.00","$24,990",Nissan,Altima
Ford Mustang,2020,2020,"60,633.00","$26,590",Ford,Mustang
Honda Civic,2015,2015,"15,014.00","$19,990",Honda,Civic
Nissan Frontier King Cab,2019,2019,"39,105.00","$24,590",Nissan,Frontier King Cab
Ford Mustang,2020,2020,"48,957.00","$30,990",Ford,Mustang
Nissan Rogue,2016,2016,"51,001.00","$18,990",Nissan,Rogue
Buick Regal,2014,2014,"29,317.00","$17,990",Buick,Regal
Chevrolet Captiva Sport,2014,2014,"99,750.00","$13,590",Chevrolet,Captiva Sport
Hyundai Kona,2018,2018,"69,900.00","$22,990",Hyundai,Kona
Ford Fiesta,2018,2018,"37,812.00","$16,590",Ford,Fiesta
Cadillac XT,20205,2020,"47,665.00","$31,990",Cadillac,XT
Ford Focus,2017,2017,"78,990.00","$14,590",Ford,Focus
Kia Soul,2015,2015,"94,621.00","$13,590",Kia,Soul
Nissan Sentra,2020,2020,"20,571.00","$22,990",Nissan,Sentra
MAZDA CX-,20165,2016,"48,846.00","$22,990",MAZDA,CX-
BMW X,20161,2016,"60,615.00","$23,990",BMW,X
Kia Forte,2016,2016,"49,781.00","$14,990",Kia,Forte
Chrysler Town & Country,2015,2015,"69,412.00","$18,990",Chrysler,Town & Country
Ford Fusion,2018,2018,"99,531.00","$16,990",Ford,Fusion
MAZDA CX-,20169,2016,"90,281.00","$21,990",MAZDA,CX-
Nissan Armada,2020,2020,"63,440.00","$28,990",Nissan,Armada
Dodge Dart,2015,2015,"92,051.00","$13,990",Dodge,Dart
Toyota C-HR,2019,2019,"39,206.00","$23,590",Toyota,C-HR
Audi A,20154,2015,"35,974.00","$21,990",Audi,A
Toyota Highlander,2020,2020,"46,616.00","$34,990",Toyota,Highlander
Nissan Rogue Select,2015,2015,"73,550.00","$15,590",Nissan,Rogue Select
Kia Soul,2016,2016,"57,848.00","$14,990",Kia,Soul
Jeep Grand Cherokee,2016,2016,"99,054.00","$20,590",Jeep,Grand Cherokee
Cadillac XT,20205,2020,"47,665.00","$31,990",Cadillac,XT
Toyota Camry,2015,2015,"74,279.00","$18,590",Toyota,Camry
Nissan Kicks,2020,2020,"33,861.00","$19,590",Nissan,Kicks
FIAT X,2016500,2016,"49,222.00","$16,990",FIAT,X
BMW X,20143,2014,"53,465.00","$23,590",BMW,X
Ford Mustang,2020,2020,"48,957.00","$30,990",Ford,Mustang
INFINITI Q,201550,2015,"84,263.00","$20,590",INFINITI,Q
Buick Encore,2016,2016,"62,354.00","$16,990",Buick,Encore
Dodge Avenger,2013,2013,"103,547.00","$12,990",Dodge,Avenger
Mitsubishi Outlander Sport,2021,2021,"28,286.00","$21,990",Mitsubishi,Outlander Sport
Kia Optima,2018,2018,"86,647.00","$15,990",Kia,Optima
Ford Mustang,2020,2020,"60,633.00","$26,590",Ford,Mustang
Hyundai Sonata,2012,2012,"46,437.00","$15,590",Hyundai,Sonata
Hyundai Kona,2019,2019,"66,128.00","$18,990",Hyundai,Kona
Honda CR-V,2019,2019,"70,073.00","$27,590",Honda,CR-V
Dodge Journey,2018,2018,"87,155.00","$19,990",Dodge,Journey
FIAT X,2016500,2016,"39,884.00","$17,990",FIAT,X
BMW  Series,20195,2019,"48,988.00","$31,990",BMW, Series
Hyundai Elantra,2019,2019,"5,147.00","$18,990",Hyundai,Elantra
Toyota Corolla,2015,2015,"65,137.00","$17,590",Toyota,Corolla
Nissan Rogue,2016,2016,"96,510.00","$15,990",Nissan,Rogue
Acura RDX,2017,2017,"61,143.00","$24,990",Acura,RDX
Cadillac ATS,2014,2014,"42,093.00","$20,990",Cadillac,ATS
INFINITI QX,201860,2018,"50,044.00","$26,990",INFINITI,QX
Chevrolet Impala Limited,2014,2014,"47,720.00","$15,990",Chevrolet,Impala Limited
Ford Fusion,2014,2014,"48,876.00","$16,590",Ford,Fusion
Dodge Charger,2016,2016,"71,244.00","$22,990",Dodge,Charger
Ford Edge,2014,2014,"40,734.00","$18,590",Ford,Edge
Hyundai Elantra,2016,2016,"80,605.00","$13,990",Hyundai,Elantra
Ford Escape,2020,2020,"22,130.00","$24,590",Ford,Escape
Ford Edge,2011,2011,"85,951.00","$15,590",Ford,Edge
Ford Mustang,2015,2015,"33,187.00","$24,990",Ford,Mustang
Kia Sorento,2016,2016,"93,655.00","$16,590",Kia,Sorento
Toyota Highlander,2020,2020,"46,616.00","$34,990",Toyota,Highlander
Kia Cadenza,2014,2014,"69,830.00","$17,590",Kia,Cadenza
Kia Rio,2019,2019,"14,067.00","$18,990",Kia,Rio
Toyota Camry,2012,2012,"88,326.00","$16,590",Toyota,Camry
BMW  Series,20144,2014,"66,640.00","$21,990",BMW, Series
Nissan Armada,2020,2020,"63,440.00","$28,990",Nissan,Armada
Kia Soul,2013,2013,"84,493.00","$13,990",Kia,Soul
Jeep Cherokee,2019,2019,"32,368.00","$22,590",Jeep,Cherokee
Ford Fiesta,2011,2011,"68,594.00","$11,990",Ford,Fiesta
Kia Forte,2017,2017,"100,335.00","$13,590",Kia,Forte
Kia Soul,2011,2011,"33,806.00","$14,990",Kia,Soul
Nissan Murano,2018,2018,"99,800.00","$17,990",Nissan,Murano
Kia Telluride,2022,2022,658.00,"$45,590",Kia,Telluride
Jeep Compass,2021,2021,"50,638.00","$21,990",Jeep,Compass
Mercedes-Benz SL-Class,2014,2014,"67,714.00","$36,990",Mercedes-Benz,SL-Class
Dodge Journey,2020,2020,"21,534.00","$22,990",Dodge,Journey
Jeep Patriot,2014,2014,"93,942.00","$14,590",Jeep,Patriot
Honda Fit,2010,2010,"56,714.00","$13,990",Honda,Fit
Chevrolet Spark EV,2015,2015,"40,086.00","$14,590",Chevrolet,Spark EV
Nissan LEAF,2019,2019,"13,316.00","$23,990",Nissan,LEAF
Acura RDX,2015,2015,"80,270.00","$18,990",Acura,RDX
GMC Acadia,2020,2020,"57,219.00","$27,990",GMC,Acadia
Chevrolet Trax,2017,2017,"40,080.00","$18,590",Chevrolet,Trax
Honda HR-V,2017,2017,"72,170.00","$20,990",Honda,HR-V
Subaru Forester,2014,2014,"85,784.00","$16,990",Subaru,Forester
Toyota RAV,20134,2013,"101,466.00","$17,990",Toyota,RAV
Chevrolet Trax,2015,2015,"35,008.00","$17,590",Chevrolet,Trax
Dodge Durango,2020,2020,"53,659.00","$30,990",Dodge,Durango
Acura RDX,2017,2017,"61,143.00","$24,990",Acura,RDX
Ford Fiesta,2016,2016,"16,395.00","$15,990",Ford,Fiesta
Chevrolet Volt,2014,2014,"80,009.00","$14,990",Chevrolet,Volt
Hyundai Sonata,2016,2016,"103,913.00","$13,990",Hyundai,Sonata
Kia Telluride,2022,2022,658.00,"$45,590",Kia,Telluride
Chevrolet Spark,2017,2017,"48,901.00","$14,590",Chevrolet,Spark
Hyundai Veloster,2013,2013,"95,183.00","$13,990",Hyundai,Veloster
INFINITI Q,201650,2016,"92,617.00","$21,990",INFINITI,Q
Mitsubishi Outlander Sport,2021,2021,"28,286.00","$21,990",Mitsubishi,Outlander Sport
Chevrolet Captiva Sport,2013,2013,"98,615.00","$13,990",Chevrolet,Captiva Sport
Buick Enclave,2018,2018,"53,389.00","$27,590",Buick,Enclave
Kia Forte,2016,2016,"49,781.00","$14,990",Kia,Forte
Mercedes-Benz GLE,2020,2020,"33,788.00","$47,990",Mercedes-Benz,GLE
Kia Forte,2019,2019,"48,627.00","$18,990",Kia,Forte
Nissan Altima,2014,2014,"28,929.00","$17,990",Nissan,Altima
Mercedes-Benz SL-Class,2014,2014,"67,714.00","$36,990",Mercedes-Benz,SL-Class
Lexus GS,2014,2014,"91,052.00","$22,590",Lexus,GS
Acura TLX,2016,2016,"80,529.00","$19,990",Acura,TLX
Nissan Rogue,2017,2017,"81,589.00","$17,590",Nissan,Rogue
Honda Accord,2012,2012,"72,541.00","$14,990",Honda,Accord
Nissan Rogue,2017,2017,"59,719.00","$18,590",Nissan,Rogue
Ford Fusion,2014,2014,"64,898.00","$15,590",Ford,Fusion
Dodge Journey,2017,2017,"24,838.00","$22,590",Dodge,Journey
Kia Soul,2014,2014,"25,415.00","$16,590",Kia,Soul
INFINITI Q,201850,2018,"41,702.00","$33,990",INFINITI,Q
Honda HR-V,2016,2016,"12,212.00","$23,590",Honda,HR-V
Toyota Camry,2018,2018,"52,830.00","$26,990",Toyota,Camry
Nissan Rogue,2016,2016,"59,389.00","$17,590",Nissan,Rogue
Chevrolet Malibu,2015,2015,"46,356.00","$17,990",Chevrolet,Malibu
Chevrolet Trax,2019,2019,"25,228.00","$19,990",Chevrolet,Trax
Honda Accord,2018,2018,"76,320.00","$24,990",Honda,Accord
Toyota Yaris,2013,2013,"73,768.00","$14,990",Toyota,Yaris
Mercedes-Benz CLA-Class,2014,2014,"31,248.00","$24,590",Mercedes-Benz,CLA-Class
Volkswagen Golf GTI,2015,2015,"48,213.00","$23,590",Volkswagen,Golf GTI
Volkswagen Golf GTI,2017,2017,"97,575.00","$20,990",Volkswagen,Golf GTI
Hyundai Tucson,2020,2020,"49,048.00","$21,590",Hyundai,Tucson
Honda Insight,2019,2019,"41,666.00","$24,990",Honda,Insight
Jeep Cherokee,2014,2014,"51,074.00","$21,590",Jeep,Cherokee
INFINITI G,2013,2013,"99,546.00","$18,990",INFINITI,G
Kia Telluride,2022,2022,658.00,"$45,590",Kia,Telluride
Mitsubishi Outlander Sport,2020,2020,"62,730.00","$18,990",Mitsubishi,Outlander Sport
Toyota Sienna,2016,2016,"97,660.00","$20,990",Toyota,Sienna
Honda Civic,2016,2016,"95,488.00","$17,590",Honda,Civic
Buick Enclave,2018,2018,"53,389.00","$27,590",Buick,Enclave
Nissan Kicks,2019,2019,"54,661.00","$18,990",Nissan,Kicks
Toyota Prius,2012,2012,"102,515.00","$15,990",Toyota,Prius
Mercedes-Benz SL-Class,2014,2014,"67,714.00","$36,990",Mercedes-Benz,SL-Class
Jeep Compass,2016,2016,"90,990.00","$16,590",Jeep,Compass
Chrysler,2021300,2021,46258,27990,,#VALUE!
Kia Optima Hybrid,2015,2015,"93,022.00","$16,590",Kia,Optima Hybrid
Volkswagen Jetta,2017,2017,"93,513.00","$14,990",Volkswagen,Jetta
BMW  Series,20153,2015,"51,554.00","$20,990",BMW, Series
Mitsubishi Outlander Sport,2021,2021,"37,022.00","$20,990",Mitsubishi,Outlander Sport
Volkswagen Jetta,2012,2012,"101,840.00","$12,590",Volkswagen,Jetta
Chevrolet Equinox,2017,2017,"97,549.00","$15,990",Chevrolet,Equinox
Toyota RAV,20184,2018,"52,917.00","$23,990",Toyota,RAV
INFINITI QX,201860,2018,"51,284.00","$27,990",INFINITI,QX
MAZDA MAZDA,20123,2012,"38,232.00","$14,990",MAZDA,MAZDA
Chevrolet Cruze,2015,2015,"48,056.00","$15,990",Chevrolet,Cruze
Hyundai Sonata,2018,2018,"86,190.00","$16,590",Hyundai,Sonata
Kia Sedona,2016,2016,"101,387.00","$16,590",Kia,Sedona
Toyota Venza,2014,2014,"69,207.00","$18,990",Toyota,Venza
Toyota Camry,2014,2014,"75,178.00","$16,590",Toyota,Camry
Nissan Rogue,2020,2020,"60,568.00","$20,990",Nissan,Rogue
MINI Hardtop  Door,20152,2015,"10,989.00","$22,990",MINI,Hardtop  Door
Buick Encore,2018,2018,"49,032.00","$19,990",Buick,Encore
Toyota C-HR,2018,2018,"46,611.00","$21,990",Toyota,C-HR
Toyota Avalon,2013,2013,"26,331.00","$23,590",Toyota,Avalon
Honda Fit,2010,2010,"100,884.00","$12,990",Honda,Fit
Toyota Corolla,2015,2015,"91,791.00","$15,590",Toyota,Corolla
BMW  Series,20113,2011,"67,927.00","$19,990",BMW, Series
Chrysler,2015200,2015,66052,16590,,#VALUE!
Ford Fusion,2020,2020,"43,909.00","$20,990",Ford,Fusion
Toyota Tundra Double Cab,2011,2011,"90,581.00","$23,990",Toyota,Tundra Double Cab
Mercedes-Benz GLA,2016,2016,"52,811.00","$24,590",Mercedes-Benz,GLA
Nissan Altima,2016,2016,"68,592.00","$15,990",Nissan,Altima
smart fortwo electric drive,2018,2018,"17,276.00","$15,990",smart,fortwo electric drive
Kia Optima,2017,2017,"82,856.00","$15,990",Kia,Optima
MAZDA CX-,20205,2020,"55,576.00","$23,990",MAZDA,CX-
Mitsubishi Outlander Sport,2016,2016,"82,236.00","$15,590",Mitsubishi,Outlander Sport
Jeep Cherokee,2017,2017,"32,660.00","$19,990",Jeep,Cherokee
MAZDA MX- Miata,20095,2009,"23,646.00","$18,990",MAZDA,MX- Miata
Chevrolet Malibu,2020,2020,"53,590.00","$20,990",Chevrolet,Malibu
BMW i,20173,2017,"32,763.00","$22,990",BMW,i
Nissan Murano,2018,2018,"99,800.00","$17,990",Nissan,Murano
Nissan Sentra,2013,2013,"91,054.00","$12,990",Nissan,Sentra
Toyota Sienna,2011,2011,"103,883.00","$19,990",Toyota,Sienna
Toyota RAV,20154,2015,"58,933.00","$23,590",Toyota,RAV
Buick Encore GX,2021,2021,"45,678.00","$21,990",Buick,Encore GX
Buick Cascada,2019,2019,"47,328.00","$24,590",Buick,Cascada
Ford Taurus,2014,2014,"32,703.00","$18,590",Ford,Taurus
Chevrolet Sonic,2020,2020,"60,808.00","$16,990",Chevrolet,Sonic
Chevrolet Spark,2017,2017,"62,327.00","$13,590",Chevrolet,Spark
Nissan Altima,2016,2016,"78,293.00","$15,590",Nissan,Altima
Toyota Yaris,2014,2014,"85,072.00","$15,590",Toyota,Yaris
Volvo XC,201560,2015,"90,660.00","$18,990",Volvo,XC
Toyota Prius,2013,2013,"82,407.00","$16,990",Toyota,Prius
Chevrolet Cruze Limited,2016,2016,"70,276.00","$13,990",Chevrolet,Cruze Limited
Ford Edge,2011,2011,"85,951.00","$15,590",Ford,Edge
Volkswagen Tiguan,2020,2020,"45,395.00","$22,590",Volkswagen,Tiguan
Hyundai Venue,2022,2022,"7,989.00","$24,590",Hyundai,Venue
MAZDA MAZDA,20173,2017,"91,317.00","$17,990",MAZDA,MAZDA
Mitsubishi Outlander Sport,2015,2015,"91,259.00","$14,590",Mitsubishi,Outlander Sport
Chevrolet Sonic,2017,2017,"69,462.00","$13,990",Chevrolet,Sonic
MAZDA MX- Miata,20125,2012,"45,618.00","$20,590",MAZDA,MX- Miata
INFINITI QX,201730,2017,"66,742.00","$23,590",INFINITI,QX
Nissan Versa,2018,2018,"66,144.00","$14,990",Nissan,Versa
Mitsubishi i-MiEV,2012,2012,"47,844.00","$11,990",Mitsubishi,i-MiEV
Chevrolet Traverse,2017,2017,"104,054.00","$18,590",Chevrolet,Traverse
Nissan Rogue,2010,2010,"100,745.00","$12,590",Nissan,Rogue
GMC Terrain,2016,2016,"73,559.00","$16,990",GMC,Terrain
FIAT,2013500,2013,64310,14990,,#VALUE!
Chevrolet Impala,2011,2011,"50,635.00","$13,990",Chevrolet,Impala
Chevrolet Equinox,2018,2018,"47,786.00","$21,590",Chevrolet,Equinox
MINI Countryman,2014,2014,"84,399.00","$15,990",MINI,Countryman
MINI Clubman,2016,2016,"64,459.00","$18,590",MINI,Clubman
Volkswagen Beetle,2013,2013,"60,031.00","$20,990",Volkswagen,Beetle
Kia Soul,2022,2022,"21,789.00","$21,990",Kia,Soul
Kia Soul,2022,2022,"16,495.00","$22,990",Kia,Soul
Nissan Kicks,2018,2018,"43,820.00","$19,590",Nissan,Kicks
Chrysler Town & Country,2016,2016,"61,731.00","$19,990",Chrysler,Town & Country
Chrysler Town & Country,2016,2016,"61,731.00","$19,990",Chrysler,Town & Country
Ford Fusion Energi,2017,2017,"78,195.00","$18,590",Ford,Fusion Energi
MAZDA MAZDA,20163,2016,"38,730.00","$20,990",MAZDA,MAZDA
Kia Soul,2021,2021,"45,527.00","$19,990",Kia,Soul
Nissan Versa,2016,2016,"73,464.00","$13,990",Nissan,Versa
Kia Forte,2021,2021,"42,804.00","$18,990",Kia,Forte
Kia Soul,2021,2021,"41,333.00","$20,590",Kia,Soul
Nissan Sentra,2022,2022,"12,250.00","$22,990",Nissan,Sentra
Kia Soul,2019,2019,"46,291.00","$18,590",Kia,Soul
MINI Hardtop  Door,20164,2016,"60,649.00","$16,990",MINI,Hardtop  Door
Mercedes-Benz C-Class,2015,2015,"41,697.00","$23,990",Mercedes-Benz,C-Class
Toyota Corolla,2021,2021,"9,136.00","$24,590",Toyota,Corolla
Hyundai Sonata,2011,2011,"50,547.00","$14,990",Hyundai,Sonata
Kia Soul,2022,2022,"21,965.00","$21,590",Kia,Soul
Buick Encore,2019,2019,"48,773.00","$19,990",Buick,Encore
Chevrolet Cruze,2018,2018,"39,969.00","$18,590",Chevrolet,Cruze
Toyota Corolla,2019,2019,"25,258.00","$20,590",Toyota,Corolla
Kia Forte,2017,2017,"77,259.00","$14,990",Kia,Forte
Volkswagen Passat,2014,2014,"63,127.00","$17,990",Volkswagen,Passat
Subaru Outback,2016,2016,"89,597.00","$19,990",Subaru,Outback
FIAT X,2016500,2016,"33,651.00","$17,990",FIAT,X
Kia Soul,2021,2021,"37,973.00","$20,590",Kia,Soul
Jeep Grand Cherokee,2017,2017,"52,652.00","$23,990",Jeep,Grand Cherokee
Nissan Versa,2022,2022,"13,489.00","$20,590",Nissan,Versa
Kia Sportage,2018,2018,"53,442.00","$19,990",Kia,Sportage
Kia Forte,2015,2015,"57,470.00","$13,990",Kia,Forte
Scion iM,2016,2016,"70,283.00","$16,590",Scion,iM
Ford EcoSport,2021,2021,"5,838.00","$21,990",Ford,EcoSport
Chrysler Pacifica,2017,2017,"89,376.00","$23,590",Chrysler,Pacifica
Chevrolet Trax,2020,2020,"34,680.00","$19,990",Chevrolet,Trax
MAZDA MAZDA,20122,2012,"89,513.00","$12,590",MAZDA,MAZDA
Honda Civic,2015,2015,"65,644.00","$16,590",Honda,Civic
Ford F Super Cab,2013150,2013,"72,722.00","$24,590",Ford,F Super Cab
Dodge Grand Caravan Passenger,2019,2019,"84,921.00","$18,990",Dodge,Grand Caravan Passenger
Honda Fit,2013,2013,"76,205.00","$14,590",Honda,Fit
Toyota Tacoma Access Cab,2010,2010,"88,976.00","$18,990",Toyota,Tacoma Access Cab
Jeep Compass,2020,2020,"51,052.00","$23,990",Jeep,Compass
Ford Escape,2018,2018,"34,717.00","$19,590",Ford,Escape
Nissan Murano,2018,2018,"44,834.00","$23,990",Nissan,Murano
Honda HR-V,2017,2017,"82,319.00","$18,990",Honda,HR-V
Nissan Versa,2021,2021,"40,388.00","$17,590",Nissan,Versa
Hyundai Sonata,2018,2018,"86,190.00","$16,590",Hyundai,Sonata
GMC Acadia,2016,2016,"83,599.00","$20,590",GMC,Acadia
Toyota Corolla,2020,2020,"50,731.00","$19,990",Toyota,Corolla
Ford Flex,2016,2016,"78,675.00","$22,590",Ford,Flex
Lincoln MKC,2016,2016,"72,722.00","$19,990",Lincoln,MKC
Chevrolet Captiva Sport,2013,2013,"98,615.00","$13,990",Chevrolet,Captiva Sport
Acura RDX,2013,2013,"100,526.00","$16,590",Acura,RDX
Hyundai Tucson,2019,2019,"40,323.00","$22,990",Hyundai,Tucson
Chevrolet Impala,2020,2020,"60,250.00","$21,590",Chevrolet,Impala
GMC Terrain,2016,2016,"98,236.00","$16,590",GMC,Terrain
MAZDA CX-,202130,2021,"35,947.00","$21,990",MAZDA,CX-
Honda Fit,2015,2015,"73,562.00","$16,990",Honda,Fit
Nissan Versa,2019,2019,"65,022.00","$15,990",Nissan,Versa
Nissan Sentra,2018,2018,"77,624.00","$14,990",Nissan,Sentra
Dodge Dart,2015,2015,"81,862.00","$13,990",Dodge,Dart
Toyota Corolla,2014,2014,"101,417.00","$14,990",Toyota,Corolla
GMC Terrain,2017,2017,"71,520.00","$18,590",GMC,Terrain
Toyota Corolla,2016,2016,"90,735.00","$16,990",Toyota,Corolla
Subaru Ascent,2021,2021,"44,815.00","$31,590",Subaru,Ascent
Ford Fusion,2010,2010,"54,056.00","$13,990",Ford,Fusion
Dodge Journey,2018,2018,"50,642.00","$22,590",Dodge,Journey
Toyota Tacoma Double Cab,2017,2017,"43,411.00","$36,590",Toyota,Tacoma Double Cab
MINI Hardtop,2013,2013,"59,179.00","$14,990",MINI,Hardtop
Hyundai Sonata,2013,2013,"74,193.00","$14,590",Hyundai,Sonata
Nissan Rogue,2017,2017,"91,604.00","$16,990",Nissan,Rogue
GMC Acadia,2015,2015,"51,641.00","$24,990",GMC,Acadia
Jeep Grand Cherokee,2013,2013,"58,652.00","$20,590",Jeep,Grand Cherokee
Chevrolet Malibu,2014,2014,"43,266.00","$16,590",Chevrolet,Malibu
Toyota RAV,20164,2016,"52,649.00","$21,990",Toyota,RAV
Toyota Sienna,2019,2019,"74,508.00","$28,590",Toyota,Sienna
Buick Enclave,2015,2015,"92,533.00","$19,590",Buick,Enclave
MINI Hardtop  Door,20182,2018,"33,468.00","$23,990",MINI,Hardtop  Door
Dodge Charger,2021,2021,"35,565.00","$29,990",Dodge,Charger
Honda CR-V,2010,2010,"84,390.00","$14,990",Honda,CR-V
INFINITI QX,201860,2018,"47,831.00","$27,590",INFINITI,QX
Audi A Sportback e-tron,20163,2016,"62,319.00","$24,590",Audi,A Sportback e-tron
Honda Accord,2012,2012,"62,557.00","$15,990",Honda,Accord
Buick Encore,2017,2017,"42,878.00","$18,990",Buick,Encore
Volkswagen Golf,2018,2018,"68,408.00","$18,990",Volkswagen,Golf
Mitsubishi Eclipse Cross,2020,2020,"61,850.00","$18,590",Mitsubishi,Eclipse Cross
Jeep Grand Cherokee,2011,2011,"70,958.00","$18,990",Jeep,Grand Cherokee
Subaru Ascent,2021,2021,"44,815.00","$31,590",Subaru,Ascent
Toyota Prius,2012,2012,"93,229.00","$15,990",Toyota,Prius
Chevrolet Malibu,2019,2019,"83,616.00","$17,990",Chevrolet,Malibu
Ford Edge,2013,2013,"70,510.00","$15,990",Ford,Edge
Honda Accord,2017,2017,"91,362.00","$20,990",Honda,Accord
Volkswagen Beetle,2014,2014,"100,210.00","$15,990",Volkswagen,Beetle
MAZDA Tribute,2011,2011,"38,041.00","$14,990",MAZDA,Tribute
Chevrolet Impala,2019,2019,"53,898.00","$21,990",Chevrolet,Impala
Nissan Altima,2014,2014,"28,929.00","$17,990",Nissan,Altima
Buick Encore GX,2021,2021,"37,518.00","$23,590",Buick,Encore GX
MAZDA MAZDA,20103,2010,"86,312.00","$12,990",MAZDA,MAZDA
Toyota Camry,2019,2019,"57,575.00","$22,990",Toyota,Camry
GMC Yukon,2012,2012,"99,628.00","$22,590",GMC,Yukon
BMW  Series,20113,2011,"64,514.00","$22,990",BMW, Series
MINI Countryman,2012,2012,"98,038.00","$14,990",MINI,Countryman
Nissan Versa,2015,2015,"88,866.00","$12,590",Nissan,Versa
Toyota Camry,2012,2012,"88,326.00","$16,590",Toyota,Camry
Ford Mustang,2012,2012,"35,404.00","$19,990",Ford,Mustang
Toyota Corolla,2016,2016,"90,735.00","$16,990",Toyota,Corolla
MAZDA CX-,20183,2018,"30,750.00","$20,990",MAZDA,CX-
Hyundai Santa Fe,2014,2014,"46,514.00","$20,590",Hyundai,Santa Fe
Nissan Maxima,2017,2017,"55,286.00","$23,590",Nissan,Maxima
Chevrolet Spark,2020,2020,"54,433.00","$16,590",Chevrolet,Spark
Jeep Compass,2021,2021,"48,064.00","$21,990",Jeep,Compass
Nissan Rogue,2017,2017,"91,604.00","$16,990",Nissan,Rogue
Ford Fusion,2010,2010,"54,056.00","$13,990",Ford,Fusion
Toyota C-HR,2018,2018,"7,188.00","$24,590",Toyota,C-HR
Mercedes-Benz M-Class,2012,2012,"54,220.00","$23,590",Mercedes-Benz,M-Class
Chevrolet Cruze,2014,2014,"71,106.00","$13,990",Chevrolet,Cruze
Kia Optima,2017,2017,"75,590.00","$19,590",Kia,Optima
Toyota Camry,2019,2019,"57,575.00","$22,990",Toyota,Camry
Toyota Corolla,2021,2021,"41,562.00","$20,990",Toyota,Corolla
Toyota Corolla,2015,2015,"83,293.00","$15,590",Toyota,Corolla
BMW i,20143,2014,"34,896.00","$18,590",BMW,i
Hyundai Sonata,2018,2018,"28,248.00","$19,990",Hyundai,Sonata
Buick Encore GX,2021,2021,"37,518.00","$23,590",Buick,Encore GX
Acura ILX,2017,2017,"44,239.00","$21,590",Acura,ILX
Dodge Journey,2018,2018,"46,842.00","$19,990",Dodge,Journey
MAZDA MAZDA,20133,2013,"62,148.00","$14,590",MAZDA,MAZDA
